id,title,main_picture,ranking,popularity,start_date,related_anime,related_manga,mean,genres,scoring_users,media_type,serialization,list_users,Genres,Action,Adventure,Fantasy,Psychological,Supernatural,Military,Demons,Drama,Horror,Seinen,Historical,Mystery,Shounen,Comedy,Super Power,Samurai,Slice of Life,Sports,School,Romance,Vampire,Sci-Fi,Ecchi,Game,Shoujo,Space,Thriller,Parody,Magic,Music,Shoujo Ai,Mecha,Josei,Shounen Ai,Gender Bender,Harem,Martial Arts,Kids,Police,Dementia,Cars
336,GTO,https://api-cdn.myanimelist.net/images/manga/2/172982.jpg,18,58,1996-12-11,[],"[{'node': {'id': 444, 'title': 'Bad Company', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/18566.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/18566l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 445, 'title': 'Shonan Junai Gumi!', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/157509.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/157509l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 14531, 'title': 'GTO: Shonan 14 Days', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/56109.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/56109l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 35727, 'title': 'Ino-Head Gargoyle', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/185810.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/185810l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 43287, 'title': 'GT-R', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/82436.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/82436l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 70589, 'title': 'GTO: Paradise Lost', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/135283.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/135283l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",8.89,"[{'id': 1, 'name': 'Action'}, {'id': 9, 'name': 'Ecchi'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",43386,manga,"[{'node': {'id': 8, 'name': 'Shounen Magazine (Weekly)'}}]",96811,"['Action', 'Ecchi', 'Comedy', 'School', 'Drama', 'Shounen']",1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Vinland Saga,https://api-cdn.myanimelist.net/images/manga/2/188925.jpg,19,25,2005-04-13,[],"[{'node': {'id': 22527, 'title': 'Ganso Ylva-chan', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/36648.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/36648l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.89,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 13, 'name': 'Historical'}, {'id': 8, 'name': 'Drama'}, {'id': 41, 'name': 'Seinen'}]",50408,manga,"[{'node': {'id': 4, 'name': 'Afternoon'}}]",131824,"['Action', 'Adventure', 'Historical', 'Drama', 'Seinen']",1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,Ookami to Koushinryou,https://api-cdn.myanimelist.net/images/manga/2/153860.jpg,20,181,2006-02-10,[],"[{'node': {'id': 3299, 'title': 'Ookami to Koushinryou', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/153861.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/153861l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 99821, 'title': 'Shinsetsu Ookami to Koushinryou: Ookami to Youhishi', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/186227.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/186227l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.88,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}]",11840,novel,[],46676,"['Adventure', 'Drama', 'Fantasy', 'Historical', 'Romance', 'Supernatural']",0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91941,Made in Abyss,https://api-cdn.myanimelist.net/images/manga/3/161645.jpg,21,70,2012-10-20,[],"[{'node': {'id': 130512, 'title': 'Made in Abyss: Koushiki Anthology', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/236911.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/236911l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",8.87,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 8, 'name': 'Drama'}]",28520,manga,"[{'node': {'id': 1103, 'name': 'Web Comic Gamma'}}]",84335,"['Adventure', 'Fantasy', 'Sci-Fi', 'Drama']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Yotsuba to!,https://api-cdn.myanimelist.net/images/manga/3/57369.jpg,22,54,2003-03-21,[],"[{'node': {'id': 6604, 'title': 'Try! Try! Try!', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/165888.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/165888l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 10690, 'title': 'Try! Try! Try! Webcomics', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/14385.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/14385l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.86,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",38278,manga,"[{'node': {'id': 23, 'name': 'Dengeki Daioh'}}]",101087,"['Comedy', 'Slice of Life']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,Kaze no Tani no Nausicaä,https://api-cdn.myanimelist.net/images/manga/3/156624.jpg,23,234,1982-10-09,[],[],8.86,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",11960,manga,"[{'node': {'id': 1205, 'name': 'Animage'}}]",37997,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56805,Koe no Katachi,https://api-cdn.myanimelist.net/images/manga/1/120529.jpg,24,13,2013-08-07,[],"[{'node': {'id': 48621, 'title': 'Koe no Katachi', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/5/86737.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/5/86737l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 103574, 'title': 'Eiga Koe no Katachi Special Book', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/190693.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/190693l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",8.86,"[{'id': 23, 'name': 'School'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",103036,manga,"[{'node': {'id': 8, 'name': 'Shounen Magazine (Weekly)'}}]",189774,"['School', 'Drama', 'Shounen']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,Ashita no Joe,https://api-cdn.myanimelist.net/images/manga/4/75029.jpg,25,411,1968-01-01,[],[],8.85,"[{'id': 30, 'name': 'Sports'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",8202,manga,"[{'node': {'id': 8, 'name': 'Shounen Magazine (Weekly)'}}]",24421,"['Sports', 'Slice of Life', 'Drama', 'Shounen']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,3-gatsu no Lion,https://api-cdn.myanimelist.net/images/manga/1/52281.jpg,26,261,2007-07-13,[],"[{'node': {'id': 97324, 'title': '3-gatsu no Lion Shouwa Ibun: Shakunetsu no Toki', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/173990.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/173990l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.84,"[{'id': 8, 'name': 'Drama'}, {'id': 11, 'name': 'Game'}, {'id': 41, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",10203,manga,"[{'node': {'id': 2, 'name': 'Young Animal'}}]",35804,"['Drama', 'Game', 'Seinen', 'Slice of Life']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21525,Akatsuki no Yona,https://api-cdn.myanimelist.net/images/manga/3/153249.jpg,27,74,2009-08-05,[],"[{'node': {'id': 87953, 'title': 'Akatsuki no Yona', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/153038.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/153038l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",8.84,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",31120,manga,"[{'node': {'id': 21, 'name': 'Hana to Yume'}}]",82940,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Shoujo']",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14483,Uchuu Kyoudai,https://api-cdn.myanimelist.net/images/manga/3/166256.jpg,28,502,2007-12-06,[],[],8.82,"[{'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Seinen'}, {'id': 29, 'name': 'Space'}]",5384,manga,"[{'node': {'id': 72, 'name': 'Morning'}}]",20337,"['Drama', 'Sci-Fi', 'Seinen', 'Space']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55215,Utsuro no Hako to Zero no Maria,https://api-cdn.myanimelist.net/images/manga/2/175662.jpg,29,79,2009-01-10,[],[],8.82,"[{'id': 1, 'name': 'Action'}, {'id': 40, 'name': 'Psychological'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 45, 'name': 'Thriller'}, {'id': 23, 'name': 'School'}, {'id': 7, 'name': 'Mystery'}, {'id': 8, 'name': 'Drama'}, {'id': 14, 'name': 'Horror'}]",15835,novel,[],80512,"['Action', 'Psychological', 'Romance', 'Supernatural', 'Thriller', 'School', 'Mystery', 'Drama', 'Horror']",1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44227,Monogatari Series: Final Season,https://api-cdn.myanimelist.net/images/manga/1/181554.jpg,30,1059,2012-09-28,[],"[{'node': {'id': 23751, 'title': 'Monogatari Series: Second Season', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/181553.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/181553l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 108177, 'title': 'Monogatari Series: Monster Season', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/198051.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/198051l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",8.81,"[{'id': 37, 'name': 'Supernatural'}, {'id': 4, 'name': 'Comedy'}, {'id': 32, 'name': 'Vampire'}, {'id': 7, 'name': 'Mystery'}]",2191,novel,[],10921,"['Supernatural', 'Comedy', 'Vampire', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44489,Houseki no Kuni,https://api-cdn.myanimelist.net/images/manga/1/115443.jpg,31,178,2012-10-25,[],[],8.8,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 41, 'name': 'Seinen'}]",14151,manga,"[{'node': {'id': 4, 'name': 'Afternoon'}}]",47368,"['Action', 'Fantasy', 'Seinen']",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Mushishi,https://api-cdn.myanimelist.net/images/manga/2/159514.jpg,32,169,1999-11,[],"[{'node': {'id': 62023, 'title': 'Mushishi Tokubetsu-hen: Hihamukage', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/123403.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/123403l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 90711, 'title': 'Mushishi Gaitanshuu', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/159513.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/159513l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}, {'node': {'id': 93157, 'title': 'Bio Luminescence', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/164486.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/164486l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",8.77,"[{'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 41, 'name': 'Seinen'}]",13567,manga,"[{'node': {'id': 4, 'name': 'Afternoon'}}]",50039,"['Fantasy', 'Supernatural', 'Historical', 'Mystery', 'Seinen']",0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100448,"Jumyou wo Kaitotte Moratta. Ichinen ni Tsuki, Ichimanen de.",https://api-cdn.myanimelist.net/images/manga/3/197880.jpg,33,154,2016-08-10,[],[],8.76,"[{'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",26822,manga,"[{'node': {'id': 1209, 'name': 'Shounen Jump+'}}]",53526,"['Drama', 'Shounen']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Real,https://api-cdn.myanimelist.net/images/manga/2/115969.jpg,34,269,1999,[],[],8.75,"[{'id': 30, 'name': 'Sports'}, {'id': 40, 'name': 'Psychological'}, {'id': 8, 'name': 'Drama'}, {'id': 41, 'name': 'Seinen'}]",7953,manga,"[{'node': {'id': 87, 'name': 'Young Jump'}}]",35125,"['Sports', 'Psychological', 'Drama', 'Seinen']",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44347,One Punch-Man,https://api-cdn.myanimelist.net/images/manga/3/80661.jpg,35,6,2012-06-14,[],[],8.75,"[{'id': 1, 'name': 'Action'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 20, 'name': 'Parody'}]",127170,manga,"[{'node': {'id': 290, 'name': 'Tonari no Young Jump'}}]",268657,"['Action', 'Super Power', 'Supernatural', 'Comedy', 'Sci-Fi', 'Parody']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89357,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,https://api-cdn.myanimelist.net/images/manga/2/177958.jpg,36,389,2015-05-25,[],"[{'node': {'id': 96371, 'title': 'Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/184471.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/184471l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 108725, 'title': 'Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: √Horikita', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/203312.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/203312l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 123992, 'title': 'Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/235363.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/235363l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",8.74,"[{'id': 40, 'name': 'Psychological'}, {'id': 23, 'name': 'School'}, {'id': 8, 'name': 'Drama'}]",6288,novel,[],26358,"['Psychological', 'School', 'Drama']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Death Note,https://api-cdn.myanimelist.net/images/manga/2/54453.jpg,37,7,2003-12-01,[],"[{'node': {'id': 3645, 'title': 'Death Note 13: How to Read - Shinsou', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/231006.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/231006l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}, {'node': {'id': 7458, 'title': 'Death Note Another Note: Los Angeles BB Renzoku Satsujin Jiken', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/202289.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/202289l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 4941, 'title': 'Death Note: Tokubetsu-hen', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/6128.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/6128l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 8158, 'title': 'L Change the WorLd', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/11590.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/11590l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 70815, 'title': 'Death Note: L FILE No. 15', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/121579.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/121579l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",8.73,"[{'id': 40, 'name': 'Psychological'}, {'id': 37, 'name': 'Supernatural'}, {'id': 7, 'name': 'Mystery'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",159100,manga,"[{'node': {'id': 83, 'name': 'Shounen Jump (Weekly)'}}]",264597,"['Psychological', 'Supernatural', 'Mystery', 'Drama', 'Shounen']",0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,Natsume Yuujinchou,https://api-cdn.myanimelist.net/images/manga/4/154023.jpg,38,305,2003-06-10,[],"[{'node': {'id': 56385, 'title': 'Natsume Yuujinchou', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/98121.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/98121l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 74139, 'title': 'Nyanko-sensei ga Iku!', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/155817.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/155817l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.73,"[{'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}, {'id': 37, 'name': 'Supernatural'}]",8693,manga,"[{'node': {'id': 135, 'name': 'LaLa DX'}}]",31546,"['Drama', 'Shoujo', 'Supernatural']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Yokohama Kaidashi Kikou,https://api-cdn.myanimelist.net/images/manga/1/171813.jpg,39,205,1994-04-25,[],[],8.72,"[{'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",11736,manga,"[{'node': {'id': 4, 'name': 'Afternoon'}}]",42644,"['Drama', 'Sci-Fi', 'Seinen', 'Slice of Life']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Akira,https://api-cdn.myanimelist.net/images/manga/2/157929.jpg,40,92,1982-12-06,[],[],8.71,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Seinen'}]",26493,manga,"[{'node': {'id': 10, 'name': 'Young Magazine (Weekly)'}}]",74980,"['Action', 'Sci-Fi', 'Seinen']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81669,Overlord,https://api-cdn.myanimelist.net/images/manga/1/160558.jpg,41,226,2012-07-30,[],"[{'node': {'id': 81667, 'title': 'Overlord', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/161407.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/161407l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 116651, 'title': 'Overlord: Fushisha no Oh!', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/221258.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/221258l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 117956, 'title': 'Overlord: Koushiki Comic à la Carte', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/221257.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/221257l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",8.71,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}, {'id': 16, 'name': 'Magic'}, {'id': 37, 'name': 'Supernatural'}]",13281,novel,[],39469,"['Action', 'Fantasy', 'Game', 'Magic', 'Supernatural']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,Nana,https://api-cdn.myanimelist.net/images/manga/1/163191.jpg,42,108,2000-05-26,[],[],8.7,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",26526,manga,"[{'node': {'id': 15, 'name': 'Cookie'}}]",68332,"['Drama', 'Music', 'Romance', 'Shoujo', 'Slice of Life']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
